EndoBench_index,image_path,EndoBench_task,EndoBench_orig_Q,EndoBench_orig_A (gt),Kvasir_Q (current),Kvasir_A (current)
1963,image_1963.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",Barrett's esophagus,Are there any abnormalities in the image? Check all that are present.,Barretts
1964,image_1964.jpg,Lesion Type Identification,"Does the endoscopic image reveal any pathological findings? If so, could you identify the specific condition?",Barrett's esophagus,Does this image contain any finding?,Yes
1964,image_1964.jpg,Lesion Type Identification,"Does the endoscopic image reveal any pathological findings? If so, could you identify the specific condition?",Barrett's esophagus,Are there any abnormalities in the image? Check all that are present.,Barretts
1965,image_1965.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,Barrett's esophagus,Does this image contain any finding?,Yes
1965,image_1965.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,Barrett's esophagus,Are there any abnormalities in the image? Check all that are present.,Barretts
1966,image_1966.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classifications do they fall under?",Barrett's esophagus,Does this image contain any finding?,Yes
1966,image_1966.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classifications do they fall under?",Barrett's esophagus,Are there any abnormalities in the image? Check all that are present.,Barretts
1967,image_1967.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are identified, please specify their nature.",Barrett's esophagus,Does this image contain any finding?,Yes
1967,image_1967.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are identified, please specify their nature.",Barrett's esophagus,Are there any abnormalities in the image? Check all that are present.,Barretts
1968,image_1968.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of the abnormalities observed.",active bleeding,Does this image contain any finding?,Yes
1969,image_1969.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",active bleeding,Does this image contain any finding?,Yes
1970,image_1970.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",active bleeding,Does this image contain any finding?,Yes
1971,image_1971.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",active bleeding,Does this image contain any finding?,Yes
1972,image_1972.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of the abnormalities observed.",active bleeding,Does this image contain any finding?,Yes
1973,image_1973.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, could you specify their nature?",active bleeding,Does this image contain any finding?,Yes
1974,image_1974.jpg,Lesion Type Identification,"Could you analyze this endoscopic image and determine whether any pathological findings are present? If abnormalities are identified, what specific types might they be?",active bleeding,Does this image contain any finding?,Yes
1975,image_1975.jpg,Lesion Type Identification,"Could you analyze this endoscopic image and determine whether any pathological findings are present? If abnormalities are identified, what specific type might they be?",active bleeding,Does this image contain any finding?,Yes
1976,image_1976.jpg,Lesion Type Identification,"Does this image reveal any atypical findings, and if so, what specific type of anomaly could it be?",active bleeding,Does this image contain any finding?,Yes
1977,image_1977.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it indicate?",active bleeding,Does this image contain any finding?,Yes
1978,image_1978.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classifications do they fall under?",active bleeding,Does this image contain any finding?,Yes
1979,image_1979.jpg,Lesion Type Identification,"Could you analyze this endoscopic image and determine whether any pathological findings are present? If abnormalities are identified, what specific type do they appear to be?",active bleeding,Does this image contain any finding?,Yes
